매물확인방식,보증금,월세,전용면적,해당층,총층,방수,주차가능여부,총주차대수,관리비,제공플랫폼,허위매물여부,게재일_변환,방향_0,방향_1,방향_2,방향_3,방향_4,방향_5,방향_6,방향_7
2,163000000.0,700000,26.25,3.0,7.0,1.0,1,4.0,15,0,1,345,False,False,False,False,False,False,False,True
2,98500000.0,350000,27.25,4.0,5.0,2.0,0,4.0,10,1,0,582,False,False,False,False,False,False,False,True
1,402000000.0,20000,17.5,9.0,11.0,1.0,0,21.0,9,2,0,530,False,False,False,False,False,False,True,False
2,128000000.0,220000,45.27,2.0,16.0,1.0,1,39.0,10,0,0,463,False,False,False,True,False,False,False,False
2,97000000.0,100000,29.27,11.0,18.0,2.0,0,26.0,14,0,0,428,False,False,False,False,False,False,True,False
2,395000000.0,390000,27.51,3.0,5.0,2.0,1,8.0,11,2,1,235,False,False,False,False,False,False,False,True
0,183000000.0,600000,17.5,3.0,4.0,1.0,1,2.0,1,0,0,657,True,False,False,False,False,False,False,False
0,67000000.0,610000,25.58,3.0,5.0,1.0,1,5.0,0,1,0,535,False,False,False,True,False,False,False,False
2,76500000.0,420000,27.25,2.0,4.0,2.0,1,2.0,3,0,0,490,False,False,True,False,False,False,False,False
2,112500000.0,80000,27.045,2.0,4.0,1.0,0,1.0,0,3,0,497,False,True,False,False,False,False,False,False
2,357500000.0,650000,24.96,2.0,3.0,1.0,1,3.0,6,0,0,593,False,False,False,True,False,False,False,False
2,368000000.0,730000,24.96,5.0,11.0,1.0,0,15.0,15,0,0,571,False,False,False,True,False,False,False,False
2,144000000.0,10000,26.12,1.0,4.0,1.0,0,47.0,0,0,0,154,False,False,True,False,False,False,False,False
2,172500000.0,150000,29.14,5.0,6.0,2.0,0,6.0,0,4,0,560,False,False,False,True,False,False,False,False
2,18000000.0,690000,28.09,4.0,4.0,1.0,1,1.0,0,7,0,492,False,True,False,False,False,False,False,False
2,81000000.0,680000,17.5,3.0,18.0,1.0,1,44.0,0,3,0,278,False,False,False,False,False,True,False,False
2,99500000.0,590000,26.44,2.0,3.0,1.0,1,2.0,0,0,0,493,True,False,False,False,False,False,False,False
0,158500000.0,530000,26.25,3.0,7.0,1.0,0,6.0,9,2,0,595,False,False,False,True,False,False,False,False
2,7500000.0,560000,25.985,7.5,12.0,2.0,0,42.0,11,3,0,538,False,False,False,True,False,False,False,False
0,393000000.0,170000,24.45,3.0,4.0,2.0,1,3.0,0,2,0,495,False,False,False,False,False,False,False,True
2,361000000.0,640000,36.71,3.0,5.0,2.0,1,4.0,2,5,0,632,False,False,True,False,False,False,False,False
2,26500000.0,750000,17.5,15.0,18.0,1.0,0,42.0,4,5,0,266,True,False,False,False,False,False,False,False
2,379000000.0,150000,17.5,6.0,6.0,1.0,0,8.0,9,5,0,549,False,False,True,False,False,False,False,False
2,29500000.0,430000,37.82,5.0,6.0,2.0,0,5.0,8,0,0,550,True,False,False,False,False,False,False,False
1,190000000.0,590000,28.15,9.0,10.0,1.0,0,17.0,4,0,0,441,False,False,False,True,False,False,False,False
1,372500000.0,430000,43.77,1.0,14.0,2.0,0,17.0,5,7,0,155,False,False,True,False,False,False,False,False
2,88500000.0,560000,26.295,2.0,6.0,1.0,1,3.0,9,2,1,448,False,False,False,True,False,False,False,False
2,168500000.0,270000,17.5,12.0,12.0,1.0,0,1.0,4,0,0,449,False,False,False,False,False,False,False,True
2,143000000.0,110000,27.045,5.0,6.0,2.0,0,6.0,0,4,0,529,False,False,False,True,False,False,False,False
2,332000000.0,620000,24.96,3.0,5.0,1.0,1,5.0,7,0,0,625,False,False,False,False,False,False,False,True
2,102500000.0,410000,27.25,3.0,5.0,2.0,1,4.0,1,1,0,520,False,False,True,False,False,False,False,False
0,387000000.0,120000,25.56,3.0,5.0,1.0,0,6.0,18,4,0,613,False,False,True,False,False,False,False,False
2,381500000.0,410000,30.1,10.0,21.0,1.0,1,16.0,0,4,0,395,False,False,False,True,False,False,False,False
2,194000000.0,650000,26.25,3.0,7.0,1.0,0,4.0,7,0,0,508,True,False,False,False,False,False,False,False
2,178500000.0,720000,17.5,9.0,21.0,1.0,0,166.0,6,3,0,609,False,False,False,True,False,False,False,False
0,403500000.0,50000,26.7,3.0,3.0,1.0,1,2.0,9,5,0,598,False,False,True,False,False,False,False,False
2,28500000.0,470000,42.56,5.0,20.0,1.0,1,23.0,12,2,0,422,False,False,False,False,False,False,True,False
0,157500000.0,250000,18.18,4.0,7.0,1.0,1,2.0,1,0,0,117,False,False,False,False,False,False,True,False
2,336500000.0,210000,24.45,2.0,3.0,1.0,1,3.0,0,3,1,363,True,False,False,False,False,False,False,False
2,161500000.0,320000,17.5,4.0,7.0,1.0,1,6.0,6,0,0,523,False,True,False,False,False,False,False,False
2,85000000.0,520000,20.21,13.0,21.0,1.0,0,43.0,6,1,0,607,False,False,False,False,False,False,False,True
2,184500000.0,750000,24.01,6.0,10.0,2.0,0,8.0,16,0,1,358,False,False,False,False,False,False,True,False
2,405000000.0,140000,25.56,5.0,5.0,1.0,1,1.0,0,2,0,568,False,False,False,False,False,False,True,False
2,186500000.0,200000,18.18,2.0,6.0,1.0,1,6.0,11,0,1,447,True,False,False,False,False,False,False,False
2,28500000.0,220000,26.78,2.0,5.0,1.0,0,4.0,7,1,0,562,False,False,False,False,False,False,True,False
2,174000000.0,690000,25.18,7.0,8.0,1.0,1,8.0,12,0,1,413,False,False,False,False,False,False,False,True
2,31000000.0,300000,26.59,2.0,5.0,1.0,0,8.0,0,1,0,667,False,False,False,False,False,False,True,False
2,109000000.0,50000,31.14,1.0,10.0,1.0,1,44.0,9,1,0,599,False,False,False,False,False,False,True,False
2,406500000.0,490000,28.03,6.0,9.0,1.0,0,2.0,2,0,0,601,False,False,False,True,False,False,False,False
0,12500000.0,720000,39.73,8.0,8.0,2.0,1,7.0,13,4,1,372,False,False,False,False,False,False,False,True
1,156500000.0,260000,29.98,4.0,7.0,2.0,1,21.0,8,4,0,268,False,False,False,False,False,False,True,False
0,147000000.0,640000,31.34,2.0,9.0,1.0,1,8.0,10,1,0,501,False,True,False,False,False,False,False,False
2,163000000.0,300000,17.5,2.0,4.0,1.0,1,9.0,7,0,0,618,False,False,False,False,False,False,True,False
2,185500000.0,530000,29.75,2.0,3.0,2.0,1,1.0,0,0,0,539,False,False,False,True,False,False,False,False
0,153500000.0,450000,39.89,1.0,6.0,1.0,0,31.0,13,1,0,644,False,False,False,True,False,False,False,False
1,181000000.0,240000,20.25,11.0,13.0,1.0,1,5.0,6,4,0,156,True,False,False,False,False,False,False,False
2,175500000.0,690000,24.23,7.0,17.0,1.0,0,3.0,7,0,0,187,False,False,False,True,False,False,False,False
2,152000000.0,480000,26.104999999999997,2.0,4.0,2.0,0,1.0,0,4,0,555,False,False,False,True,False,False,False,False
1,91000000.0,50000,30.93,9.0,9.0,1.0,1,1.0,7,0,0,643,False,True,False,False,False,False,False,False
2,13500000.0,120000,23.33,5.0,8.0,1.0,0,5.0,10,1,0,514,False,False,False,False,False,False,True,False
2,74500000.0,600000,27.36,3.0,10.0,1.0,0,6.0,3,1,0,483,False,False,False,False,False,False,False,True
2,389500000.0,590000,19.08,19.0,21.0,1.0,1,17.0,10,2,0,617,False,False,False,True,False,False,False,False
2,157500000.0,490000,28.17,6.0,7.0,2.0,0,6.0,1,1,0,603,False,False,False,True,False,False,False,False
1,19500000.0,130000,27.58,5.0,8.0,1.0,1,5.0,7,0,0,627,False,False,False,True,False,False,False,False
2,88000000.0,360000,27.25,5.0,6.0,2.0,1,4.0,4,1,0,260,False,False,False,False,False,False,False,True
0,181000000.0,180000,42.34,3.0,19.0,1.0,0,37.0,7,0,0,634,False,False,False,False,False,False,False,True
2,93000000.0,550000,27.45,7.0,12.0,1.0,0,4.0,1,0,0,490,True,False,False,False,False,False,False,False
2,25000000.0,460000,25.985,2.0,4.0,2.0,0,3.0,0,0,0,541,False,False,True,False,False,False,False,False
2,170500000.0,260000,17.5,4.0,7.0,1.0,1,2.0,5,2,0,471,False,False,True,False,False,False,False,False
2,29000000.0,50000,27.58,4.0,4.0,1.0,0,1.0,0,2,0,546,False,False,False,False,False,False,False,True
0,18500000.0,150000,34.3,4.0,5.0,2.0,0,5.5,12,1,0,578,False,False,False,True,False,False,False,False
2,13500000.0,300000,26.78,2.0,3.0,2.0,1,2.0,0,2,0,556,False,False,True,False,False,False,False,False
2,31500000.0,400000,31.32,8.0,11.0,1.0,1,18.0,18,3,0,161,False,False,True,False,False,False,False,False
2,165500000.0,470000,19.34,2.0,6.0,1.0,1,6.0,7,2,0,545,False,False,False,False,False,False,False,True
2,91500000.0,730000,25.58,2.0,6.0,1.0,0,6.0,0,0,0,540,False,False,False,False,False,False,True,False
2,140500000.0,650000,32.2,2.0,3.0,2.0,1,1.0,0,0,1,459,False,False,False,False,False,True,False,False
2,152000000.0,560000,17.5,3.0,6.0,1.0,1,6.0,11,0,1,434,True,False,False,False,False,False,False,False
2,140500000.0,180000,19.8,3.0,5.0,1.0,1,6.0,10,1,0,610,False,False,False,False,False,False,False,True
2,360000000.0,100000,39.6,5.0,6.0,2.0,0,4.0,7,2,0,498,False,False,False,True,False,False,False,False
1,165500000.0,190000,34.12,5.0,9.0,2.0,0,1.0,13,0,1,386,False,False,False,False,False,False,False,True
2,164500000.0,180000,20.96,3.0,3.0,1.0,1,12.0,3,0,0,491,False,False,False,False,False,False,False,True
2,129000000.0,720000,27.76,3.0,4.0,2.0,0,1.0,0,11,0,513,False,False,True,False,False,False,False,False
2,133500000.0,520000,26.104999999999997,5.0,6.0,2.0,0,5.0,4,2,0,606,False,False,True,False,False,False,False,False
2,126000000.0,340000,39.66,3.0,5.0,1.0,0,5.0,0,0,1,355,False,False,False,False,False,False,True,False
2,110500000.0,20000,24.56,2.0,12.0,1.0,0,20.0,10,2,0,641,False,False,False,False,False,False,False,True
2,98000000.0,50000,27.43,3.0,4.0,1.0,0,44.0,12,2,0,438,False,False,False,False,False,False,False,True
1,396000000.0,590000,25.97,10.0,10.0,1.0,1,6.0,13,2,1,404,False,False,False,False,False,False,False,True
2,20500000.0,600000,28.09,2.0,3.0,2.0,1,2.0,7,3,0,581,False,False,True,False,False,False,False,False
2,122500000.0,200000,17.5,10.0,12.0,1.0,0,26.0,9,0,0,591,False,False,False,False,False,False,False,True
0,27000000.0,100000,27.58,2.0,3.0,2.0,1,2.0,0,0,0,494,False,False,False,True,False,False,False,False
2,110500000.0,80000,27.58,6.0,7.0,2.0,0,13.0,10,0,0,190,False,False,True,False,False,False,False,False
1,114000000.0,580000,36.2,12.0,15.0,1.0,0,9.0,0,1,0,263,False,False,True,False,False,False,False,False
2,7000000.0,620000,28.09,5.0,6.0,2.0,0,5.0,7,1,0,665,False,False,True,False,False,False,False,False
2,388500000.0,720000,33.5,7.0,8.0,1.0,1,28.0,8,1,0,486,False,False,True,False,False,False,False,False
0,88000000.0,630000,25.58,4.0,4.0,1.0,0,2.0,13,0,0,547,False,False,False,True,False,False,False,False
2,370500000.0,440000,25.56,7.0,10.0,2.0,0,1.0,0,2,0,583,False,False,False,True,False,False,False,False
2,78000000.0,550000,26.295,7.0,8.0,1.0,0,5.0,12,3,0,592,False,True,False,False,False,False,False,False
1,368000000.0,310000,33.23,10.0,20.0,1.0,1,32.0,7,3,0,128,False,False,False,True,False,False,False,False
0,194000000.0,360000,24.39,4.0,6.0,1.0,1,5.0,0,3,0,626,False,False,True,False,False,False,False,False
2,111000000.0,110000,27.045,3.0,4.0,2.0,0,1.0,3,0,0,525,False,False,False,True,False,False,False,False
2,186500000.0,660000,25.18,2.0,3.0,1.0,1,3.0,2,0,0,560,False,False,False,False,False,False,False,True
2,356000000.0,450000,29.89,7.0,9.0,2.0,0,4.0,5,0,0,326,False,False,False,True,False,False,False,False
0,125500000.0,130000,27.045,5.0,6.0,2.0,0,4.0,12,4,0,559,True,False,False,False,False,False,False,False
1,6000000.0,590000,17.5,3.0,6.0,1.0,0,8.0,5,0,0,584,False,True,False,False,False,False,False,False
1,6000000.0,300000,26.78,5.0,6.0,2.0,1,5.0,8,4,0,479,False,False,False,False,False,False,False,True
0,141500000.0,420000,25.68,5.0,7.0,2.0,0,6.0,1,1,0,564,False,False,True,False,False,False,False,False
0,145000000.0,730000,17.5,2.0,3.0,2.0,1,9.0,0,1,1,357,False,False,False,True,False,False,False,False
0,379500000.0,550000,25.97,3.0,5.0,2.0,1,4.0,8,1,0,499,False,False,True,False,False,False,False,False
1,10500000.0,720000,28.09,4.0,6.0,1.0,1,5.0,2,1,0,494,False,False,False,True,False,False,False,False
2,26500000.0,250000,32.23,13.0,15.0,1.0,1,12.0,10,1,0,623,False,True,False,False,False,False,False,False
0,187500000.0,280000,25.79,7.0,8.0,2.0,0,1.0,3,1,0,577,False,False,True,False,False,False,False,False
2,110500000.0,160000,27.045,3.0,7.0,1.0,1,6.0,10,0,0,619,False,True,False,False,False,False,False,False
2,195500000.0,130000,34.9,4.0,21.0,1.0,0,23.0,12,1,0,167,False,False,True,False,False,False,False,False
2,87500000.0,100000,33.05,3.0,4.0,2.0,1,18.0,0,0,0,558,False,True,False,False,False,False,False,False
1,388500000.0,230000,27.48,3.0,7.0,2.0,0,1.0,2,0,0,600,False,False,False,False,False,False,False,True
2,101000000.0,180000,38.43,4.0,5.0,2.0,0,5.0,3,4,0,486,False,False,False,True,False,False,False,False
2,326500000.0,540000,34.98,3.0,9.0,1.0,1,16.0,5,7,0,585,False,False,False,True,False,False,False,False
2,335500000.0,340000,19.91,9.0,13.0,2.0,0,8.0,6,2,0,426,False,False,False,False,False,False,False,True
2,75000000.0,220000,41.8,5.0,7.0,2.0,0,6.0,4,1,0,605,False,False,False,False,False,True,False,False
2,343500000.0,590000,25.97,2.0,3.0,1.0,1,2.0,0,0,1,473,True,False,False,False,False,False,False,False
0,6000000.0,330000,26.25,4.0,8.0,1.0,0,5.0,9,2,1,399,False,True,False,False,False,False,False,False
2,133000000.0,300000,46.46,2.0,3.0,2.0,1,1.0,0,12,0,524,False,False,True,False,False,False,False,False
1,24500000.0,230000,26.44,12.0,14.0,1.0,1,26.0,9,0,0,541,False,False,True,False,False,False,False,False
1,137000000.0,260000,27.445,2.0,3.0,1.0,1,2.0,1,1,0,577,False,False,True,False,False,False,False,False
0,122000000.0,180000,29.89,4.0,6.0,2.0,0,8.0,10,2,0,587,False,False,False,True,False,False,False,False
2,26000000.0,690000,43.97,4.0,5.0,2.0,0,1.0,0,0,0,596,True,False,False,False,False,False,False,False
2,13000000.0,90000,27.58,3.0,10.0,1.0,0,1.0,1,0,0,570,False,False,True,False,False,False,False,False
2,157500000.0,140000,17.5,12.0,15.0,1.0,0,38.0,15,1,0,608,False,False,False,True,False,False,False,False
2,144000000.0,400000,29.88,4.0,7.0,2.0,0,8.0,0,0,0,524,False,False,False,True,False,False,False,False
1,99500000.0,300000,17.5,11.0,11.0,1.0,1,22.0,6,0,0,184,False,False,False,True,False,False,False,False
2,121500000.0,500000,26.44,3.0,4.0,1.0,0,4.0,3,9,0,574,False,False,True,False,False,False,False,False
2,12000000.0,580000,25.985,2.0,3.0,2.0,0,1.0,9,1,1,355,False,False,True,False,False,False,False,False
2,188500000.0,60000,32.7,2.0,3.0,2.0,1,18.0,0,1,0,569,False,False,True,False,False,False,False,False
2,322500000.0,250000,19.2,19.0,21.0,2.0,0,15.0,3,2,0,589,False,False,True,False,False,False,False,False
0,99500000.0,680000,40.59,1.0,3.0,1.0,1,24.0,1,0,0,617,False,False,False,True,False,False,False,False
2,92500000.0,160000,24.05,4.0,6.0,2.0,1,1.0,10,11,1,191,False,False,False,False,False,False,False,True
2,104500000.0,210000,26.59,2.0,4.0,2.0,1,2.0,0,1,1,438,False,False,False,True,False,False,False,False
1,77000000.0,80000,24.05,2.0,3.0,2.0,1,3.0,7,1,1,363,False,False,False,False,False,False,True,False
2,194000000.0,330000,19.8,2.0,7.0,1.0,1,6.0,8,0,0,591,False,False,False,False,False,False,False,True
2,388000000.0,720000,24.96,4.0,4.0,1.0,1,2.0,4,0,0,532,False,False,True,False,False,False,False,False
2,19000000.0,400000,27.36,4.0,10.0,1.0,0,19.0,0,0,0,560,False,False,True,False,False,False,False,False
2,16500000.0,330000,42.98,3.0,5.0,2.0,1,5.5,1,0,0,497,False,False,True,False,False,False,False,False
1,13000000.0,210000,18.32,2.0,6.0,2.0,1,5.0,3,0,1,218,False,False,False,False,False,False,True,False
2,356000000.0,250000,35.8,3.0,5.0,2.0,1,3.0,2,0,0,540,True,False,False,False,False,False,False,False
0,124000000.0,110000,27.66,5.0,9.0,1.0,0,26.0,0,1,0,485,True,False,False,False,False,False,False,False
2,24500000.0,130000,48.95,3.0,3.0,2.0,1,18.0,0,1,0,522,False,False,True,False,False,False,False,False
2,29000000.0,700000,28.09,2.0,3.0,2.0,1,2.0,0,1,0,534,False,False,False,False,False,False,False,True
2,189500000.0,10000,18.97,3.0,6.0,1.0,0,30.0,8,0,0,407,False,False,True,False,False,False,False,False
2,405000000.0,240000,33.89,19.0,20.0,1.0,0,34.0,2,2,0,540,False,False,False,True,False,False,False,False
2,14500000.0,200000,24.27,7.0,17.0,1.0,1,18.0,9,1,0,546,False,False,True,False,False,False,False,False
0,392000000.0,260000,25.84,1.0,2.0,1.0,0,10.0,7,1,0,504,False,False,False,False,False,False,False,True
2,81500000.0,40000,31.89,10.0,13.0,1.0,1,18.0,0,2,0,124,False,False,False,False,False,False,False,True
0,8500000.0,590000,17.5,11.0,11.0,1.0,0,29.0,17,0,0,440,False,True,False,False,False,False,False,False
2,359000000.0,260000,24.45,2.0,3.0,2.0,1,3.0,0,4,0,531,False,False,True,False,False,False,False,False
2,96000000.0,520000,26.295,3.0,5.0,1.0,1,2.0,2,0,0,439,False,False,True,False,False,False,False,False
1,126500000.0,120000,17.5,14.0,14.0,1.0,0,104.0,7,0,0,528,False,False,True,False,False,False,False,False
2,87500000.0,500000,29.79,5.0,7.0,2.0,0,8.0,8,6,0,568,False,False,False,True,False,False,False,False
2,8000000.0,410000,17.5,4.0,4.0,1.0,1,9.0,0,1,0,570,False,False,False,True,False,False,False,False
1,19500000.0,420000,18.18,2.0,6.0,1.0,1,6.0,5,1,0,378,False,False,False,False,True,False,False,False
2,161500000.0,310000,24.39,2.0,3.0,1.0,1,3.0,0,1,0,562,False,False,True,False,False,False,False,False
2,162000000.0,600000,18.04,14.0,15.0,1.0,0,127.0,8,5,0,473,False,False,False,True,False,False,False,False
1,333000000.0,200000,41.19,3.0,4.0,2.0,1,18.0,0,0,0,519,False,False,True,False,False,False,False,False
1,126000000.0,540000,26.13,7.0,11.0,1.0,0,44.0,1,1,0,669,False,False,False,True,False,False,False,False
1,163000000.0,40000,33.05,4.0,15.0,1.0,0,27.0,0,0,0,393,False,True,False,False,False,False,False,False
2,30500000.0,450000,18.2,4.0,6.0,1.0,1,3.0,5,1,0,439,False,False,False,True,False,False,False,False
2,323000000.0,60000,24.8,2.0,3.0,1.0,1,3.0,1,0,0,571,False,False,True,False,False,False,False,False
2,169000000.0,140000,17.5,4.0,10.0,1.0,1,9.0,12,0,1,443,False,True,False,False,False,False,False,False
1,92000000.0,80000,24.05,2.0,3.0,2.0,1,3.0,5,0,0,595,False,False,True,False,False,False,False,False
0,112000000.0,570000,26.104999999999997,3.0,5.0,2.0,1,2.0,0,4,0,496,False,False,True,False,False,False,False,False
1,164500000.0,620000,19.8,2.0,4.0,1.0,1,2.0,0,4,0,533,False,False,False,False,False,True,False,False
2,170500000.0,550000,47.66,5.0,5.0,2.0,0,4.0,4,2,0,594,False,False,False,False,False,False,False,True
2,69500000.0,510000,26.295,2.0,4.0,1.0,0,2.0,0,1,0,555,False,False,False,False,False,False,False,True
2,159500000.0,140000,36.66,9.0,18.0,1.0,1,32.0,9,0,0,604,False,False,False,True,False,False,False,False
1,66000000.0,100000,28.52,3.0,5.0,2.0,0,5.0,12,1,0,499,False,False,False,True,False,False,False,False
2,92000000.0,600000,25.58,3.0,3.0,1.0,1,3.0,0,3,1,386,False,False,True,False,False,False,False,False
2,384500000.0,360000,20.84,5.0,8.0,1.0,0,6.0,8,0,0,383,False,False,True,False,False,False,False,False
2,29000000.0,140000,17.5,2.0,7.0,1.0,1,10.0,0,3,0,511,False,False,True,False,False,False,False,False
2,374000000.0,740000,17.5,5.0,8.0,1.0,0,4.0,0,0,0,554,True,False,False,False,False,False,False,False
2,115500000.0,740000,26.45,2.0,3.0,1.0,1,2.0,0,1,1,482,False,False,True,False,False,False,False,False
2,165500000.0,510000,28.17,3.0,6.0,1.0,1,4.0,1,0,0,193,False,False,False,False,False,False,False,True
2,344500000.0,400000,27.51,3.0,4.0,1.0,0,4.0,2,4,0,560,False,False,False,True,False,False,False,False
2,365000000.0,150000,38.52,6.0,10.0,2.0,0,18.0,10,0,0,503,False,False,False,False,False,False,True,False
1,168000000.0,290000,23.09,4.0,9.0,1.0,0,25.0,6,1,0,561,False,False,True,False,False,False,False,False
2,389500000.0,80000,27.84,5.0,5.0,1.0,0,5.0,15,2,0,580,False,False,True,False,False,False,False,False
0,184500000.0,670000,25.18,6.0,8.0,1.0,1,8.0,4,0,0,526,False,False,True,False,False,False,False,False
0,158500000.0,390000,35.53,2.0,3.0,2.0,0,20.0,5,1,0,342,False,False,False,True,False,False,False,False
2,127500000.0,220000,28.4,4.0,6.0,2.0,0,7.0,7,0,0,590,False,False,True,False,False,False,False,False
1,5000000.0,270000,17.5,7.0,7.0,1.0,1,1.0,19,0,1,262,False,False,False,False,False,False,False,True
2,353500000.0,580000,27.93,4.0,4.0,1.0,1,44.0,14,1,0,566,False,False,True,False,False,False,False,False
2,339500000.0,740000,24.96,2.0,6.0,1.0,1,5.0,3,0,0,574,False,True,False,False,False,False,False,False
2,388000000.0,540000,23.31,4.0,6.0,1.0,0,4.0,19,1,0,586,False,False,True,False,False,False,False,False
0,32000000.0,480000,26.295,4.0,4.0,2.0,0,4.0,15,1,1,395,False,False,False,False,False,False,False,True
2,174500000.0,160000,29.14,4.0,9.0,1.0,0,2.0,15,0,0,568,False,False,True,False,False,False,False,False
2,92000000.0,710000,20.1,4.0,7.0,1.0,1,2.0,8,0,1,353,False,False,False,False,False,False,True,False
2,166000000.0,470000,39.13,4.0,6.0,1.0,0,44.0,6,0,0,330,False,False,False,True,False,False,False,False
2,195000000.0,360000,21.5,3.0,5.0,1.0,1,3.0,0,2,0,588,False,False,False,False,False,False,False,True
