Season,DayNum,WTeamID,WTeamName,WScore,LTeamID,LTeamName,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,Tournament_Type,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion,WTeamSeed,WTeamSeedRegion,LTeamSeed,LTeamSeedRegion
2023,9,1339,portland,91,1197,florida a&m,54,H,0,29,52,11,27,22,32,9,28,17,18,2,2,21,17,55,5,20,15,22,7,17,5,18,8,2,30,Regular,,,,,,,,
2023,9,1355,s dakota st,68,1129,boise st,66,A,0,22,46,7,18,17,23,1,22,10,19,6,4,15,25,54,4,19,12,16,4,25,8,12,12,2,17,Regular,,,10.0,Z,,,10.0,Z
2023,9,1360,san diego,79,1195,fgcu,73,H,0,29,57,6,16,15,24,6,28,15,11,5,3,18,24,55,13,32,12,18,4,25,18,12,3,1,19,Regular,,,,,,,,
2023,9,1371,seton hall,79,1284,monmouth,52,H,0,24,53,8,23,23,39,16,27,13,19,12,5,25,17,57,2,20,16,24,13,25,7,23,7,3,26,Regular,,,,,,,,
2023,9,1377,south dakota,85,1252,lipscomb,77,H,0,28,57,10,18,19,21,5,25,13,8,3,0,16,28,62,10,26,11,14,5,21,15,5,5,5,20,Regular,,,,,,,,
2023,9,1464,youngstown st,90,1404,tenn-martin,72,H,0,32,71,8,22,18,23,15,26,13,9,8,4,15,28,60,5,15,11,20,9,24,15,15,7,6,21,Regular,,,,,,,,
2023,9,1468,bellarmine,67,1257,louisville,66,A,0,21,43,7,15,18,22,3,23,9,11,3,1,15,22,52,11,28,11,14,10,22,12,13,3,3,19,Regular,,,,,,,,
2023,10,1111,appalachian st,79,1300,n.c. central,74,H,1,26,64,12,32,15,23,6,27,15,7,5,8,14,27,68,9,25,11,13,5,35,12,13,5,2,22,Regular,,,,,,,,
2023,10,1113,arizona st,84,1319,northern ariz.,68,H,0,26,48,9,17,23,35,8,26,18,16,8,3,20,24,57,7,28,13,18,5,14,13,12,6,2,25,Regular,11.0,Z,,,11.0,Z,,
2023,10,1153,cincinnati,69,1156,cleveland st,58,H,0,24,61,4,21,17,22,14,24,13,8,6,6,13,24,61,3,12,7,9,10,18,12,8,7,3,17,Regular,,,,,,,,
2023,10,1154,citadel,70,1342,presbyterian,58,H,0,28,55,5,14,9,11,6,22,12,10,5,4,12,22,61,6,25,8,15,14,20,9,11,6,7,15,Regular,,,,,,,,
2023,10,1159,colgate,77,1135,brown,68,A,0,33,57,7,22,4,6,5,29,16,15,5,2,8,28,66,5,18,7,12,9,20,14,10,10,2,12,Regular,15.0,Y,,,15.0,Y,,
2023,10,1166,creighton,96,1315,north dakota,61,H,0,38,74,12,27,8,11,18,28,21,11,9,2,8,25,54,8,15,3,6,1,17,14,14,7,2,12,Regular,6.0,X,,,6.0,X,,
2023,10,1229,illinois st,54,1183,e illinois,49,A,0,17,47,9,22,11,13,8,28,12,15,6,3,15,19,57,2,18,9,15,11,21,7,9,9,5,16,Regular,,,,,,,,
2023,10,1231,indiana,101,1126,bethune-cookman,49,H,0,35,60,10,24,21,22,10,28,27,13,10,2,18,20,51,3,15,6,13,3,14,8,16,7,1,21,Regular,4.0,Y,,,4.0,Y,,
2023,10,1242,kansas,82,1295,n dakota st,59,H,0,35,72,7,20,5,10,13,32,22,9,8,6,16,21,58,9,32,8,13,7,24,13,13,2,3,10,Regular,1.0,Z,,,1.0,Z,,
2023,10,1262,ma lowell,89,1162,columbia,62,A,0,35,61,9,18,10,16,13,23,18,20,8,6,22,19,56,6,26,18,27,10,14,12,17,9,2,17,Regular,,,,,,,,
2023,10,1266,marquette,97,1141,c michigan,73,H,0,35,66,13,38,14,27,7,24,27,13,13,1,19,26,58,7,23,14,21,8,26,17,21,7,0,20,Regular,2.0,W,,,2.0,W,,
2023,10,1268,maryland,71,1441,estern carolina,51,H,0,27,61,2,19,15,19,8,30,10,12,7,5,14,17,63,7,28,10,13,12,25,6,16,5,1,23,Regular,8.0,X,,,8.0,X,,
2023,10,1304,nebraska,75,1303,ne omaha,61,H,0,25,50,7,19,18,31,7,27,12,11,6,5,15,24,58,5,17,8,10,7,24,9,16,4,2,28,Regular,,,,,,,,
2023,10,1323,notre dame,79,1347,radford,76,H,0,25,48,8,22,21,25,6,25,11,10,3,1,15,30,65,8,20,8,12,9,19,12,6,6,1,21,Regular,,,,,,,,
2023,10,1326,ohio st,82,1149,charleston so,56,H,0,31,60,4,15,16,18,14,32,11,14,2,2,11,22,65,5,22,7,10,11,16,6,9,3,2,13,Regular,,,,,,,,
2023,10,1336,penn st,90,1259,loyola (md),65,H,0,33,57,16,30,8,11,5,25,21,8,4,0,17,26,56,6,19,7,10,5,19,14,9,4,1,14,Regular,10.0,Y,,,10.0,Y,,
2023,10,1346,quinnipiac,102,1476,stonehill,95,A,0,33,65,15,29,21,28,12,22,20,12,7,0,15,33,64,12,29,17,19,8,18,13,11,5,3,19,Regular,,,,,,,,
2023,10,1353,rutgers,88,1357,sacred heart,50,H,0,31,60,7,17,19,22,6,26,19,10,17,5,14,21,53,5,19,3,8,4,24,12,24,5,4,17,Regular,,,,,,,,
2023,10,1356,s illinois,61,1329,oklahoma st,60,A,0,23,60,9,31,6,7,2,24,13,9,10,1,17,24,57,4,16,8,16,9,32,10,14,7,6,12,Regular,,,,,,,,
2023,10,1362,san francisco,60,1142,cal poly,48,H,0,18,53,4,26,20,29,7,29,6,18,11,5,21,17,46,3,9,11,20,1,32,1,23,6,3,24,Regular,,,,,,,,
2023,10,1365,santa clara,78,1204,ga southern,62,H,0,24,55,9,22,21,28,9,31,16,15,6,2,16,25,63,6,27,6,9,3,24,8,14,9,0,24,Regular,,,,,,,,
2023,10,1372,sf austin,86,1205,gardner webb,71,H,0,29,59,8,16,20,25,11,18,18,12,9,3,24,23,47,7,18,18,27,8,16,14,18,2,5,24,Regular,,,,,,,,
2023,10,1388,saint mary's,79,1436,vermont,53,H,0,29,59,9,20,12,18,11,26,13,8,10,6,15,20,48,6,18,7,12,3,17,8,13,5,3,18,Regular,5.0,Z,15.0,W,5.0,Z,15.0,W
2023,10,1400,texas,82,1223,houston bap,31,H,0,35,68,3,22,9,19,21,33,15,14,12,6,13,13,60,4,25,1,6,12,18,8,20,4,2,20,Regular,2.0,Y,,,2.0,Y,,
2023,10,1403,texas tech,78,1411,texas southern,54,H,0,28,61,5,17,17,22,6,26,12,12,8,2,14,21,60,4,18,8,15,11,26,7,19,5,4,22,Regular,,,16.0,W,,,16.0,W
2023,10,1406,towson,67,1269,massachusetts,55,A,0,25,47,7,16,10,21,8,27,17,16,5,5,24,20,58,3,14,12,22,12,15,11,10,7,1,17,Regular,,,,,,,,
2023,10,1415,cal riverside,81,1258,loy marymount,79,A,0,28,55,5,14,20,29,6,22,13,14,6,2,19,31,63,11,27,6,10,4,23,13,12,7,1,21,Regular,,,,,,,,
2023,10,1425,southern california,96,1106,alabama st,58,H,0,36,65,11,23,13,21,11,30,22,17,11,9,18,22,66,5,20,9,14,12,20,8,18,8,3,19,Regular,10.0,W,,,10.0,W,,
2023,10,1439,virginia tech,78,1250,lehigh,52,H,0,31,59,5,18,11,16,4,30,15,5,3,4,7,23,63,5,21,1,2,6,22,12,11,4,1,17,Regular,,,,,,,,
2023,10,1443,w kentucky,66,1184,e kentucky,60,A,0,24,56,10,17,8,14,3,26,18,14,7,6,21,21,62,10,31,8,17,14,26,10,16,3,2,18,Regular,,,,,,,,
2023,10,1461,wyoming,79,1311,nicholls,68,H,0,23,55,10,33,23,34,11,28,14,20,5,1,14,28,66,7,25,5,5,6,24,9,17,8,2,27,Regular,,,,,,,,
2023,10,1466,north ala.,84,1105,alabama a&m,76,A,0,29,58,10,19,16,27,11,28,15,11,2,4,18,29,63,9,22,9,17,8,19,14,8,7,6,22,Regular,,,,,,,,
2023,11,1102,air force,75,1174,delaware,71,H,0,25,53,8,23,17,25,10,28,16,11,4,4,23,19,57,8,26,25,30,11,21,9,8,6,2,24,Regular,,,,,,,,
2023,11,1104,alabama,95,1251,liberty,59,H,0,27,52,10,22,31,38,11,31,14,15,8,6,23,18,55,8,29,15,20,3,14,13,13,6,1,25,Regular,1.0,X,,,1.0,X,,
2023,11,1112,arizona,95,1380,southern,78,H,0,30,55,5,20,30,46,8,40,24,19,6,6,22,25,69,8,23,20,30,8,21,14,10,12,1,35,Regular,2.0,X,,,2.0,X,,
2023,11,1116,arkansas,74,1200,fordham,48,H,0,30,65,2,16,12,18,14,21,17,12,13,4,19,17,45,4,17,10,17,8,18,7,27,4,0,17,Regular,8.0,Z,,,8.0,Z,,
2023,11,1120,auburn,67,1378,south fla.,59,H,0,21,52,5,25,20,32,12,25,12,18,11,7,22,22,62,2,14,13,25,16,20,7,16,10,1,23,Regular,9.0,Y,,,9.0,Y,,
2023,11,1124,baylor,87,1313,norfolk st,70,H,0,28,57,15,38,16,25,13,14,20,15,12,3,20,24,48,6,17,16,21,7,19,13,19,8,0,18,Regular,3.0,X,,,3.0,X,,
2023,11,1130,boston college,70,1178,detroit,66,H,0,24,60,9,24,13,19,12,21,10,13,8,5,16,24,60,11,29,7,10,10,26,11,16,7,0,21,Regular,,,,,,,,
2023,11,1132,bowling green,87,1324,oakland,82,A,0,29,65,12,26,17,22,16,25,14,15,5,2,19,29,58,7,24,17,24,7,19,15,10,7,3,13,Regular,,,,,,,,
2023,11,1136,bryant,89,1171,dartmouth,70,A,0,31,59,5,15,22,33,10,26,8,14,14,5,17,25,53,10,28,10,24,6,22,15,20,6,4,26,Regular,,,,,,,,
2023,11,1161,colorado st,80,1368,se louisiana,69,H,0,26,49,8,21,20,27,8,29,20,10,4,2,16,25,59,12,27,7,10,5,16,11,10,6,0,25,Regular,,,,,,,,
2023,11,1163,connecticut,86,1131,boston,57,H,0,31,55,10,21,14,26,11,29,17,14,4,3,18,18,53,2,12,19,24,7,21,6,13,8,1,21,Regular,4.0,Z,,,4.0,Z,,
2023,11,1164,coppin st,83,1291,mount saint mary`s,78,H,0,31,61,8,18,13,21,7,26,14,16,10,5,18,29,72,8,28,12,19,14,22,16,17,5,5,17,Regular,,,,,,,,
2023,11,1168,cal st. fullerton,74,1337,pepperdine,71,H,0,26,68,8,22,14,17,14,17,15,7,8,2,16,26,55,7,21,12,15,11,25,8,17,4,8,18,Regular,,,,,,,,
2023,11,1173,dayton,74,1374,smu,62,H,0,23,56,8,26,20,27,13,27,13,12,3,5,11,22,65,6,23,12,14,12,21,8,8,4,1,22,Regular,,,,,,,,
2023,11,1177,depaul,86,1442,w illinois,74,H,0,33,56,9,19,11,13,5,26,14,13,6,8,19,23,61,6,26,22,26,9,15,11,7,6,4,9,Regular,,,,,,,,
2023,11,1180,drexel,71,1330,old dominion,59,H,0,22,47,7,22,20,30,7,28,10,12,2,4,20,23,65,3,12,10,21,13,20,7,9,6,3,25,Regular,,,,,,,,
2023,11,1181,duke,84,1367,sc upstate,38,H,0,30,68,7,21,17,26,17,31,16,11,15,7,12,15,54,7,23,1,2,7,19,6,22,6,6,21,Regular,5.0,W,,,5.0,W,,
2023,11,1190,east tenn. st.,77,1189,elon,64,N,0,29,59,7,18,12,18,6,27,9,11,7,1,17,25,57,5,28,9,16,6,22,14,10,6,1,18,Regular,,,,,,,,
2023,11,1196,florida,88,1244,kennesaw,78,H,0,30,55,4,11,24,33,6,28,11,10,4,10,17,30,70,6,17,12,18,9,22,11,7,8,2,20,Regular,,,14.0,Y,,,14.0,Y
2023,11,1202,furman,89,1125,belmont,74,H,0,35,60,8,19,11,15,8,30,20,14,5,3,16,29,64,12,31,4,13,7,13,9,8,8,3,15,Regular,13.0,X,,,13.0,X,,
2023,11,1203,g washington,85,1224,howard,75,H,0,27,49,8,21,23,29,6,28,18,13,3,4,17,28,64,9,29,10,16,6,14,21,6,10,4,20,Regular,,,16.0,Z,,,16.0,Z
2023,11,1206,george mason,83,1255,longwood,69,H,0,29,53,9,22,16,25,8,27,19,11,5,4,16,28,59,3,13,10,17,9,19,10,12,7,1,22,Regular,,,,,,,,
2023,11,1211,gonzaga,64,1277,michigan st,63,N,0,23,55,4,18,14,22,9,28,8,18,11,7,22,21,52,3,16,18,28,6,22,11,15,9,1,22,Regular,3.0,Z,7.0,W,3.0,Z,7.0,W
2023,11,1212,grambling,83,1160,colorado,74,H,0,26,52,7,17,24,35,8,22,15,18,10,5,19,25,62,5,21,19,26,14,21,12,19,13,4,21,Regular,,,,,,,,
2023,11,1218,hawai'i,72,1290,miss valley st.,54,H,0,26,66,9,34,11,15,16,18,12,11,5,3,15,21,49,5,12,7,9,5,16,5,14,6,3,17,Regular,,,,,,,,
2023,11,1220,hofstra,83,1233,iona,78,H,0,27,55,14,29,15,19,2,23,19,8,3,3,10,32,67,6,17,8,11,13,24,17,8,4,7,18,Regular,,,13.0,Z,,,13.0,Z
2023,11,1222,houston,81,1386,saint joseph's,55,N,0,33,65,5,26,10,16,12,29,17,9,9,6,22,16,54,5,24,18,27,12,24,3,16,6,1,19,Regular,1.0,Y,,,1.0,Y,,
2023,11,1228,illinois,86,1282,Kansas City,48,H,0,30,64,8,27,18,26,11,28,15,11,11,8,11,20,64,3,21,5,7,12,24,8,23,5,2,21,Regular,9.0,Z,,,9.0,Z,,
2023,11,1234,iowa,112,1299,n. carolina a&t,71,H,0,41,79,11,23,19,27,13,27,25,4,7,3,9,28,67,9,26,6,8,12,27,7,21,3,5,26,Regular,8.0,Y,,,8.0,Y,,
2023,11,1243,kansas st,63,1143,california,54,A,0,21,57,5,19,16,18,11,22,9,14,10,5,18,19,47,5,18,11,19,7,21,9,20,6,6,19,Regular,3.0,W,,,3.0,W,,
2023,11,1246,kentucky,77,1182,duquesne,52,H,0,28,61,11,19,10,15,11,31,22,14,9,11,7,20,66,7,26,5,8,6,22,13,11,8,1,16,Regular,6.0,W,,,6.0,W,,
2023,11,1260,loyola (il),70,1227,il chicago,63,A,0,27,49,2,14,14,19,8,27,14,25,11,3,26,20,50,2,16,21,31,7,14,7,16,12,4,19,Regular,,,,,,,,
2023,11,1274,miami (fl),79,1422,nc greensboro,65,H,0,31,58,13,27,4,4,7,24,19,14,3,3,17,24,58,8,24,9,13,8,17,18,10,6,0,13,Regular,5.0,Y,,,5.0,Y,,
2023,11,1276,michigan,88,1185,e michigan,83,N,0,29,60,5,21,25,40,9,29,15,11,8,5,21,29,64,5,15,20,27,4,25,9,11,7,2,28,Regular,,,,,,,,
2023,11,1278,minnesota,72,1383,saint francis (ny),54,H,0,27,49,5,15,13,19,8,25,15,12,2,1,12,23,57,5,20,3,7,11,14,11,11,6,4,16,Regular,,,,,,,,
2023,11,1279,mississippi,80,1194,fl atlantic,67,H,0,30,59,6,15,14,21,13,25,15,10,8,3,15,26,62,8,21,7,12,11,16,16,11,4,2,15,Regular,,,9.0,W,,,9.0,W
2023,11,1280,mississippi st,73,1103,akron,54,N,0,29,55,7,14,8,13,10,30,17,14,9,0,21,16,49,6,27,16,24,5,15,13,9,8,1,15,Regular,11.0,Y,,,11.0,Y,,
2023,11,1281,missouri,92,1335,penn,85,H,0,28,61,16,35,20,26,11,14,20,9,15,0,13,29,59,16,32,11,11,11,19,16,18,7,3,21,Regular,7.0,X,,,7.0,X,,
2023,11,1294,n colorado,80,1477,East Texas A&M,77,H,0,24,47,14,27,18,22,4,22,18,17,6,2,21,28,59,7,21,14,19,6,19,11,13,7,3,20,Regular,,,,,,,,
2023,11,1298,navy,74,1343,princeton,73,H,0,26,49,9,16,13,21,3,19,15,11,6,3,19,30,56,6,19,7,17,10,22,11,15,5,2,18,Regular,,,15.0,X,,,15.0,X
2023,11,1301,n.c. state,73,1144,campbell,67,H,0,24,48,4,16,21,32,6,25,14,13,11,4,19,25,53,10,18,7,18,6,21,16,15,7,1,22,Regular,11.0,X,,,11.0,X,,
2023,11,1306,new hampshire,83,1193,fairfield,71,H,0,28,53,13,24,14,18,6,24,13,7,4,2,14,23,51,7,19,18,22,4,21,8,8,5,2,15,Regular,,,,,,,,
2023,11,1307,new mexico,80,1375,south ala.,74,H,0,29,66,6,19,16,23,7,22,19,6,4,1,9,31,61,7,20,5,6,5,23,16,15,2,5,20,Regular,,,,,,,,
2023,11,1314,north carolina,102,1158,charleston,86,H,0,35,58,5,20,27,38,8,20,14,8,6,8,14,36,73,8,24,6,9,13,20,10,14,5,1,26,Regular,,,12.0,X,,,12.0,X
2023,11,1321,northwestern,63,1296,n illinois,46,H,0,24,58,5,22,10,17,11,28,16,8,9,8,12,17,51,3,14,9,14,5,27,5,16,2,3,15,Regular,7.0,Z,,,7.0,Z,,
2023,11,1328,oklahoma,66,1115,ark pine bluff,58,H,0,22,46,3,14,19,28,3,29,10,13,5,5,13,23,56,3,10,9,13,4,25,9,8,7,2,24,Regular,,,,,,,,
2023,11,1333,oregon st,60,1197,florida a&m,43,H,0,22,54,4,18,12,17,6,27,10,8,10,4,19,15,48,3,13,10,16,7,25,8,15,3,4,17,Regular,,,,,,,,
2023,11,1339,portland,98,1340,portland st,91,H,0,27,56,9,22,35,44,11,27,16,15,2,5,18,35,81,11,41,10,13,11,20,16,7,6,3,33,Regular,,,,,,,,
2023,11,1345,purdue,63,1122,austin peay,44,H,0,24,48,2,19,13,17,9,27,13,14,2,2,17,15,53,4,24,10,11,6,14,6,5,4,1,17,Regular,1.0,W,,,1.0,W,,
2023,11,1350,richmond,68,1320,northern iowa,55,H,0,24,53,8,27,12,15,6,30,10,11,4,4,12,20,61,3,22,12,17,10,24,5,8,7,2,15,Regular,,,,,,,,
2023,11,1361,san diego st,82,1140,brigham young,75,H,0,26,65,4,14,26,37,12,23,15,10,16,4,19,28,61,9,26,10,16,9,25,10,20,5,4,26,Regular,5.0,X,,,5.0,X,,
2023,11,1364,california-santa barbara,61,1201,fresno st,54,N,0,22,61,4,17,13,15,11,24,12,8,7,2,15,19,42,4,12,12,17,2,22,9,14,4,4,15,Regular,14.0,X,,,14.0,X,,
2023,11,1376,south carolina,60,1155,clemson,58,H,0,22,64,10,26,6,13,16,30,12,19,6,4,15,23,61,7,18,5,9,6,21,13,13,9,4,17,Regular,,,,,,,,
2023,11,1379,southern miss,60,1435,vanderbilt,48,A,0,22,63,5,24,11,14,8,31,14,9,13,3,12,21,64,3,25,3,8,11,31,7,15,5,7,13,Regular,,,,,,,,
2023,11,1394,a&m-corpus chris,75,1427,texas san antonio,55,H,0,27,56,7,19,14,21,10,28,16,15,14,3,19,17,51,7,29,14,23,8,20,13,19,9,3,18,Regular,16.0,X,,,16.0,X,,
2023,11,1395,tcu,77,1249,lamar,66,H,0,30,69,8,32,9,14,16,26,20,13,6,7,13,25,64,4,17,12,18,10,21,12,14,8,4,14,Regular,6.0,Z,,,6.0,Z,,
2023,11,1396,temple,68,1437,villanova,64,H,0,23,60,5,23,17,21,8,20,7,7,8,6,16,24,50,2,7,14,16,4,26,8,13,2,0,21,Regular,,,,,,,,
2023,11,1401,texas a&m,77,1101,abilene chr,58,H,0,23,44,6,16,25,35,10,23,7,19,11,3,17,20,52,8,18,10,12,9,15,12,20,11,0,22,Regular,7.0,Y,,,7.0,Y,,
2023,11,1405,toledo,93,1412,alabama-birmingham,85,N,0,34,64,5,14,20,28,9,19,14,19,10,4,17,31,70,5,21,18,21,16,22,19,22,11,4,27,Regular,,,,,,,,
2023,11,1408,tulane,75,1270,mcneese,58,H,0,25,53,7,19,18,24,5,30,19,15,9,3,12,24,64,7,23,3,6,7,23,8,16,9,3,21,Regular,,,,,,,,
2023,11,1414,california-irvine,69,1332,oregon,56,A,0,25,65,12,28,7,10,8,26,14,6,7,0,22,17,52,4,21,18,28,10,29,10,15,1,9,13,Regular,,,,,,,,
2023,11,1416,central florida,68,1199,florida st,54,H,0,25,63,7,15,11,16,18,26,11,18,4,2,15,22,56,6,19,4,7,5,13,12,13,10,3,19,Regular,,,,,,,,
2023,11,1417,ucla,93,1253,long beach st,69,H,0,35,75,9,25,14,17,14,28,17,15,10,4,20,24,66,6,21,15,19,8,23,13,17,8,5,18,Regular,2.0,Z,,,2.0,Z,,
2023,11,1418,la.-lafayette,75,1217,harvard,61,N,0,29,64,6,17,11,17,12,18,8,9,7,0,16,23,49,5,18,10,17,6,21,12,15,3,6,14,Regular,13.0,W,,,13.0,W,,
2023,11,1428,utah,72,1167,bakersfield,44,H,0,25,52,9,20,13,20,7,27,19,10,5,5,10,17,57,4,17,6,11,7,22,11,11,5,3,19,Regular,,,,,,,,
2023,11,1429,utah st,84,1133,bradley,62,H,0,25,56,11,24,23,27,11,33,16,15,5,6,24,20,58,8,23,14,22,7,21,10,11,11,3,23,Regular,10.0,X,,,10.0,X,,
2023,11,1438,virginia,89,1284,monmouth,42,H,0,30,54,13,25,16,25,9,23,23,5,9,8,20,16,41,3,11,7,15,6,14,5,18,3,0,21,Regular,4.0,X,,,4.0,X,,
2023,11,1448,wake forest,81,1208,georgia,71,H,0,27,53,9,26,18,26,6,27,16,16,7,3,18,26,62,8,27,11,19,9,22,10,15,9,2,21,Regular,,,,,,,,
2023,11,1449,washington,75,1316,north florida,67,H,0,29,72,3,13,14,19,13,29,13,5,5,8,17,23,67,8,29,13,16,12,23,7,9,1,3,18,Regular,,,,,,,,
2023,11,1452,west virginia,81,1338,pitt,56,A,0,30,57,8,21,13,19,6,20,14,11,6,1,19,19,45,5,23,13,18,6,20,7,19,4,3,21,Regular,9.0,X,11.0,Y,9.0,X,11.0,Y
2023,11,1458,wisconsin,60,1390,stanford,50,N,0,22,59,5,20,11,18,7,21,9,8,11,4,20,17,47,1,16,15,23,6,28,6,16,5,9,20,Regular,,,,,,,,
2023,11,1462,xavier,86,1285,montana,64,H,0,32,50,8,14,14,19,2,18,23,9,11,2,16,23,52,9,19,9,13,8,14,13,14,7,2,17,Regular,3.0,Y,,,3.0,Y,,
2023,11,1463,yale,74,1186,e washington,60,N,0,24,53,10,24,16,21,9,23,14,16,7,0,23,19,47,7,25,15,18,2,22,9,16,6,4,22,Regular,,,,,,,,
2023,11,1465,cal baptist,59,1312,n.j.i.t.,43,H,0,20,42,7,19,12,17,7,19,12,11,6,1,16,16,41,7,23,4,7,4,17,11,15,5,3,15,Regular,,,,,,,,
2023,11,1472,saint thomas (minn.),83,1152,chicago st,61,H,0,31,49,6,14,15,24,8,26,14,13,6,0,17,23,61,4,21,11,16,12,16,6,10,3,3,21,Regular,,,,,,,,
2023,12,1108,alcorn,66,1455,wichita st,57,A,0,25,55,7,19,9,11,9,20,10,8,7,3,17,22,54,4,24,9,14,10,20,10,12,3,2,13,Regular,,,,,,,,
2023,12,1127,binghamton,78,1265,marist,75,A,0,27,56,7,16,17,25,11,27,7,12,2,2,18,24,58,8,27,19,20,6,22,10,9,6,7,20,Regular,,,,,,,,
2023,12,1129,boise st,71,1450,washington st,61,H,0,26,58,3,12,16,25,6,28,12,8,8,3,15,22,63,6,26,11,16,11,28,3,13,4,4,20,Regular,10.0,Z,,,10.0,Z,,
2023,12,1137,bucknell,68,1310,niagara,50,H,0,27,54,7,15,7,9,7,22,15,11,6,1,18,19,49,8,24,4,9,6,18,11,12,5,1,13,Regular,,,,,,,,
2023,12,1145,canisius,84,1382,saint bonaventure,80,H,1,26,56,11,22,21,32,8,19,14,9,2,3,16,29,64,6,18,16,23,10,18,15,10,6,7,22,Regular,,,,,,,,
2023,12,1170,cs sacramento,65,1471,uc san diego,55,A,0,19,47,14,25,13,19,6,27,17,10,4,0,18,21,55,2,16,11,16,10,16,12,7,7,2,17,Regular,,,,,,,,
2023,12,1187,east carolina,77,1342,presbyterian,57,H,0,23,55,11,28,20,27,9,26,14,16,8,3,23,19,56,4,17,15,25,13,18,6,16,4,5,23,Regular,,,,,,,,
2023,12,1207,georgetown,92,1453,green bay,58,H,0,38,61,8,14,8,15,11,25,19,9,3,6,13,21,53,9,24,7,9,6,15,12,12,6,1,14,Regular,,,,,,,,
2023,12,1210,georgia tech,59,1209,georgia st,57,A,0,19,48,3,8,18,27,7,25,7,13,7,3,18,21,57,2,14,13,21,12,19,11,14,8,2,26,Regular,,,,,,,,
2023,12,1219,high point,91,1459,wofford,80,H,0,31,58,11,26,18,23,11,28,16,13,5,7,27,25,63,8,27,22,34,15,17,16,8,8,0,19,Regular,,,,,,,,
2023,12,1229,illinois st,69,1322,northwestern la,67,A,0,20,37,5,14,24,31,8,16,11,16,6,4,24,25,59,8,19,9,17,16,10,7,12,6,0,28,Regular,,,,,,,,
2023,12,1232,indiana st,83,1123,ball st,71,H,0,30,59,8,27,15,20,7,20,13,12,12,3,16,25,60,8,18,13,19,12,22,9,19,5,3,16,Regular,,,,,,,,
2023,12,1236,fort wayne,81,1188,edwardsville,76,H,0,27,63,13,29,14,20,10,24,15,19,9,5,12,32,64,4,15,8,13,6,28,7,15,10,3,18,Regular,,,,,,,,
2023,12,1241,james madison,97,1138,buffalo,62,A,0,29,56,7,18,32,41,11,26,15,25,14,2,23,18,56,4,22,22,25,8,16,10,29,16,6,25,Regular,,,,,,,,
2023,12,1247,la salle,77,1447,wagner,69,H,0,21,46,5,15,30,40,4,26,14,15,6,4,23,24,65,8,26,13,23,12,21,16,13,6,2,31,Regular,,,,,,,,
2023,12,1258,loy marymount,85,1413,california-davis,75,H,0,32,70,13,34,8,12,12,24,14,11,7,3,19,28,59,8,23,11,20,6,23,10,14,1,0,19,Regular,,,,,,,,
2023,12,1261,louisiana state,61,1117,arkansas st,52,H,0,20,51,8,20,13,16,8,25,9,12,6,3,11,22,57,5,25,3,4,9,25,9,14,7,2,15,Regular,,,,,,,,
2023,12,1287,morehead st,62,1468,bellarmine,55,H,0,15,51,8,32,24,32,12,30,11,12,5,3,18,20,60,3,23,12,14,8,20,7,6,5,3,23,Regular,,,,,,,,
2023,12,1305,nevada,59,1213,grand canyon,46,H,0,18,51,7,21,16,20,6,30,8,6,4,5,13,16,55,5,23,9,12,7,26,7,7,1,1,18,Regular,11.0,Z,14.0,Z,11.0,Z,14.0,Z
2023,12,1325,ohio,81,1156,cleveland st,70,H,0,26,50,12,22,17,19,9,21,17,13,8,3,19,25,55,6,16,14,24,14,15,14,12,7,3,15,Regular,,,,,,,,
2023,12,1344,providence,89,1318,northeastern,65,H,0,34,58,7,13,14,19,8,22,18,9,11,6,12,23,59,9,24,10,14,8,15,13,14,2,7,17,Regular,11.0,W,,,11.0,W,,
2023,12,1353,rutgers,73,1262,ma lowell,65,H,0,21,62,3,16,28,34,15,25,7,12,10,4,15,27,64,4,18,7,11,11,26,12,16,7,8,25,Regular,,,,,,,,
2023,12,1371,seton hall,80,1389,saint peter's,44,H,0,23,44,5,14,29,38,9,30,10,16,4,5,19,16,58,5,24,7,13,13,15,8,15,9,3,32,Regular,,,,,,,,
2023,12,1373,siena,75,1107,albany,62,H,0,23,54,9,17,20,33,16,25,14,13,4,5,18,21,54,8,22,12,18,7,20,7,10,4,3,27,Regular,,,,,,,,
2023,12,1384,saint francis (pa),77,1216,hartford,53,H,0,29,56,9,26,10,15,9,28,18,16,6,3,16,20,62,1,17,12,17,9,16,6,11,5,1,16,Regular,,,,,,,,
2023,12,1385,saint john`s,83,1248,lafayette,68,H,0,28,54,10,20,17,20,6,27,19,10,5,2,13,25,59,14,35,4,9,9,19,14,11,5,0,18,Regular,,,,,,,,
2023,12,1387,saint louis,83,1191,evansville,65,H,0,31,61,11,22,10,10,6,36,21,11,1,5,17,22,66,6,21,15,18,7,19,13,6,8,1,12,Regular,,,,,,,,
2023,12,1398,tennessee st,80,1354,s carolina st,61,H,0,28,58,9,22,15,21,6,31,16,11,6,5,19,23,64,5,21,10,22,8,24,9,12,9,0,23,Regular,,,,,,,,
